label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
right_click,0.5594279766082764,0.5644209384918213,-3.1365246400127944e-07,0.5261710286140442,0.5405604243278503,-0.016288630664348602,0.5031660795211792,0.48692673444747925,-0.021127477288246155,0.502593994140625,0.4345051050186157,-0.02606338821351528,0.5244694352149963,0.4085877537727356,-0.026073982939124107,0.5120983123779297,0.4358229637145996,0.00674702413380146,0.5078127384185791,0.40139052271842957,-0.013755020685493946,0.5098975300788879,0.44432204961776733,-0.02126062661409378,0.5133095383644104,0.44960638880729675,-0.022972412407398224,0.5375648140907288,0.43689385056495667,0.006008785218000412,0.5354104042053223,0.4041100740432739,-0.015469294041395187,0.5324946641921997,0.45415952801704407,-0.01577080599963665,0.5349264144897461,0.45089301466941833,-0.008821544237434864,0.5620377659797668,0.4456857740879059,-0.00029429513961076736,0.560975968837738,0.42539888620376587,-0.021985195577144623,0.5545049905776978,0.47031131386756897,-0.013190846890211105,0.5566043257713318,0.4655405879020691,-0.0004367964284028858,0.5877381563186646,0.4567151367664337,-0.00853422936052084,0.5808468461036682,0.4422241151332855,-0.016030993312597275,0.5738976001739502,0.474405974149704,-0.006390758790075779,0.5759283304214478,0.47650396823883057,0.004001110326498747
right_click,0.59195476770401,0.5521270632743835,-3.0083157298577134e-07,0.5618038773536682,0.5242919921875,-0.021395541727542877,0.5465828776359558,0.4666309952735901,-0.02626352570950985,0.554290771484375,0.4138163626194,-0.02978840470314026,0.5750519633293152,0.38889995217323303,-0.028015244752168655,0.5435206294059753,0.421456515789032,0.004204065538942814,0.5480829477310181,0.38113218545913696,-0.01848604530096054,0.5496660470962524,0.42514583468437195,-0.02686947211623192,0.5483710169792175,0.43631044030189514,-0.027926309034228325,0.5701670050621033,0.42525750398635864,0.006531000602990389,0.5785130858421326,0.38486334681510925,-0.01724196784198284,0.5743798613548279,0.438167005777359,-0.019078020006418228,0.5700578093528748,0.43580394983291626,-0.012163981795310974,0.5956809520721436,0.4333091080188751,0.002795899985358119,0.6047399640083313,0.4096994698047638,-0.022970812395215034,0.5956364274024963,0.4582349359989166,-0.01746065355837345,0.5899480581283569,0.45303744077682495,-0.0055298516526818275,0.6209713816642761,0.44237762689590454,-0.002947027562186122,0.6239242553710938,0.4259825050830841,-0.014789173379540443,0.6170085072517395,0.46120408177375793,-0.00772256450727582,0.6140795946121216,0.4653853476047516,0.001922047813422978
right_click,0.5764176249504089,0.5479370355606079,-2.9049596150798607e-07,0.5457338690757751,0.5136311650276184,-0.019148092716932297,0.5298749804496765,0.456728458404541,-0.023540712893009186,0.5356944799423218,0.40629473328590393,-0.027525823563337326,0.5576239228248596,0.38878950476646423,-0.02652190811932087,0.5312221050262451,0.4150744080543518,0.0072966162115335464,0.5360706448554993,0.37420356273651123,-0.015456287190318108,0.5393494367599487,0.4183286130428314,-0.024909017607569695,0.5385723114013672,0.4298344850540161,-0.026705751195549965,0.5571673512458801,0.42191240191459656,0.008396427147090435,0.5658042430877686,0.38223737478256226,-0.015617919154465199,0.5622122287750244,0.4335421919822693,-0.0187551137059927,0.5581430792808533,0.4335557520389557,-0.012774651870131493,0.5818993449211121,0.4317163825035095,0.003516710828989744,0.591102123260498,0.407797247171402,-0.02151380106806755,0.5825713276863098,0.4532260000705719,-0.01664501614868641,0.5775743722915649,0.45032814145088196,-0.005081434268504381,0.6065967082977295,0.44322073459625244,-0.0032702013850212097,0.6100035905838013,0.4245084822177887,-0.013205892406404018,0.6023942828178406,0.4572329521179199,-0.005486081819981337,0.5986877679824829,0.4628518521785736,0.004380276892334223
right_click,0.48155105113983154,0.5429990887641907,-3.2059787713478727e-07,0.43985557556152344,0.5210923552513123,-0.012180741876363754,0.41041475534439087,0.46675267815589905,-0.014853156171739101,0.4101589322090149,0.4126558005809784,-0.018912099301815033,0.4288935661315918,0.38765278458595276,-0.018988357856869698,0.4259043335914612,0.4172538220882416,0.00903941411525011,0.41583889722824097,0.3809487223625183,-0.012472870759665966,0.4194353222846985,0.4237174391746521,-0.021118272095918655,0.4258909821510315,0.43466776609420776,-0.023282887414097786,0.45105889439582825,0.41669440269470215,0.005871521309018135,0.4443976879119873,0.3829052746295929,-0.016624923795461655,0.44348594546318054,0.4342328608036041,-0.01706545427441597,0.4490220546722412,0.4375067949295044,-0.010159027762711048,0.47580358386039734,0.4234808683395386,-0.002685680752620101,0.47111356258392334,0.39851459860801697,-0.025678036734461784,0.46597689390182495,0.4472164511680603,-0.0160419512540102,0.46936774253845215,0.4503249228000641,-0.0024105205666273832,0.5027584433555603,0.4338876008987427,-0.01293896697461605,0.4940851628780365,0.41502341628074646,-0.022102918475866318,0.48718032240867615,0.4508334994316101,-0.01217831950634718,0.48920634388923645,0.4582372009754181,-0.0013553329044952989
right_click,0.3733590841293335,0.5473462343215942,-3.788956632888585e-07,0.3235009014606476,0.5381947755813599,-0.01423681154847145,0.2842141389846802,0.48728421330451965,-0.017114505171775818,0.27213555574417114,0.43013715744018555,-0.02106490731239319,0.2841964364051819,0.3926582634449005,-0.02022472769021988,0.2958793342113495,0.42635300755500793,0.009158244356513023,0.276674747467041,0.38987159729003906,-0.013863284140825272,0.28676077723503113,0.4397597908973694,-0.021761544048786163,0.2956547737121582,0.4463467597961426,-0.023146802559494972,0.32420894503593445,0.41973409056663513,0.007059011142700911,0.30497950315475464,0.3866075873374939,-0.017486626282334328,0.31075313687324524,0.4462258219718933,-0.017054656520485878,0.3197649419307709,0.44403547048568726,-0.008423114195466042,0.3525484502315521,0.42090535163879395,-0.0009366463636979461,0.3350091874599457,0.39656901359558105,-0.025851983577013016,0.3375118672847748,0.45530644059181213,-0.014261784963309765,0.34639501571655273,0.4529813826084137,0.0017099948599934578,0.382055401802063,0.42427557706832886,-0.010757643729448318,0.3633485436439514,0.41239964962005615,-0.020332520827651024,0.3614084720611572,0.45308446884155273,-0.009512749500572681,0.3692382574081421,0.4545172154903412,0.0025939636398106813
right_click,0.36221128702163696,0.5381485819816589,-4.2429340396665793e-07,0.3120689392089844,0.5285109281539917,-0.013889258727431297,0.27084529399871826,0.481406033039093,-0.019067514687776566,0.25578951835632324,0.422515869140625,-0.02579517289996147,0.2704898416996002,0.37848612666130066,-0.027477752417325974,0.2827896773815155,0.41765904426574707,0.008507433347404003,0.261287659406662,0.37839195132255554,-0.016739876940846443,0.27217698097229004,0.4312750995159149,-0.026319662109017372,0.2823099195957184,0.4399029612541199,-0.028942637145519257,0.3110891878604889,0.4104096293449402,0.005405351519584656,0.2891353964805603,0.3725016117095947,-0.021834244951605797,0.2979620695114136,0.435260146856308,-0.0224026869982481,0.30927908420562744,0.4349987804889679,-0.014055689796805382,0.33971038460731506,0.4107709527015686,-0.0035415508318692446,0.3198246359825134,0.38178694248199463,-0.02988012321293354,0.3248744010925293,0.44321608543395996,-0.01736186444759369,0.3349311649799347,0.4415132999420166,-0.0005304740043357015,0.370988667011261,0.4124123156070709,-0.014277806505560875,0.34985455870628357,0.398677259683609,-0.023993801325559616,0.3495919406414032,0.43983742594718933,-0.012574644759297371,0.35806146264076233,0.4406328499317169,-9.576058073434979e-05
right_click,0.4027532637119293,0.5510241389274597,-4.458676414742513e-07,0.35569512844085693,0.5388880968093872,-0.014723528176546097,0.31458374857902527,0.48772287368774414,-0.01799319125711918,0.30145788192749023,0.4301145374774933,-0.02208918146789074,0.3164079785346985,0.3910916745662689,-0.02091243676841259,0.32328668236732483,0.42425617575645447,0.008023800328373909,0.3042578399181366,0.3923269510269165,-0.01446621771901846,0.3155789077281952,0.44149279594421387,-0.021415680646896362,0.32467716932296753,0.4447997510433197,-0.02255789004266262,0.35228231549263,0.4177744388580322,0.005285137798637152,0.33437737822532654,0.3850056529045105,-0.02018771693110466,0.3421546220779419,0.4447031617164612,-0.019448967650532722,0.35091671347618103,0.4433993697166443,-0.010248616337776184,0.38127630949020386,0.4183661639690399,-0.003235804382711649,0.3661433160305023,0.398996502161026,-0.029337195679545403,0.37045836448669434,0.4563049376010895,-0.017743661999702454,0.3773813247680664,0.4523621201515198,-0.0014878067886456847,0.41288983821868896,0.4207291901111603,-0.013513636775314808,0.3945504128932953,0.4108365774154663,-0.023382067680358887,0.3941930830478668,0.45237433910369873,-0.01209179125726223,0.40060141682624817,0.45316651463508606,0.0003590691776480526
right_click,0.46753084659576416,0.5680009126663208,-4.177507832991978e-07,0.4226238429546356,0.5536738038063049,-0.01271998044103384,0.3873668909072876,0.5047010183334351,-0.016746539622545242,0.3820263147354126,0.45064884424209595,-0.02219437062740326,0.3969942331314087,0.41728806495666504,-0.02338695339858532,0.39375847578048706,0.4481320083141327,0.006139823235571384,0.38096821308135986,0.4109428822994232,-0.017313063144683838,0.3886910378932953,0.45726436376571655,-0.026281721889972687,0.3953847289085388,0.46754103899002075,-0.02858174964785576,0.42101985216140747,0.44306644797325134,0.0023603232111781836,0.4118266999721527,0.40734729170799255,-0.022068437188863754,0.4157167077064514,0.4626752734184265,-0.023269234225153923,0.4201892912387848,0.463847815990448,-0.016653619706630707,0.4486079812049866,0.444541871547699,-0.00666958699002862,0.4429284632205963,0.4214107394218445,-0.030665021389722824,0.44176027178764343,0.4744090139865875,-0.021020708605647087,0.4430420696735382,0.47485122084617615,-0.007566465530544519,0.4786170423030853,0.44878727197647095,-0.01742543838918209,0.46911129355430603,0.43464767932891846,-0.02667963318526745,0.46536824107170105,0.4735987186431885,-0.016603734344244003,0.46704307198524475,0.47856202721595764,-0.005847670137882233
right_click,0.5184921622276306,0.5916603803634644,-3.8043535255383176e-07,0.4788392186164856,0.5748037099838257,-0.016117017716169357,0.44707754254341125,0.5216305255889893,-0.020022988319396973,0.4465957581996918,0.46645620465278625,-0.024442248046398163,0.46443629264831543,0.43743401765823364,-0.024210719391703606,0.45082950592041016,0.4663175344467163,0.004653770476579666,0.441437691450119,0.42795467376708984,-0.0183026771992445,0.4495340585708618,0.47325050830841064,-0.026342375203967094,0.4552314877510071,0.4817648231983185,-0.027758227661252022,0.47849100828170776,0.4641844928264618,0.00308206956833601,0.4748672842979431,0.42694389820098877,-0.02120853401720524,0.47684237360954285,0.48236870765686035,-0.021541990339756012,0.4780826270580292,0.48177370429039,-0.013919898308813572,0.5055086612701416,0.46856826543807983,-0.004173740278929472,0.5061113834381104,0.44444796442985535,-0.029705585911870003,0.5022768974304199,0.4974040389060974,-0.02137642912566662,0.5009997487068176,0.4959566593170166,-0.008036179468035698,0.5337631106376648,0.47523605823516846,-0.013252236880362034,0.5312513113021851,0.45927244424819946,-0.02430613525211811,0.5257346630096436,0.4984171390533447,-0.01555263064801693,0.5249675512313843,0.5038459300994873,-0.005150008015334606
right_click,0.5522671341896057,0.6363397836685181,-3.482736588011903e-07,0.5156290531158447,0.6168773770332336,-0.01897180825471878,0.487874835729599,0.5628954172134399,-0.02417019195854664,0.48655128479003906,0.5059136748313904,-0.029053976759314537,0.5052433013916016,0.4727357029914856,-0.028377344831824303,0.491529643535614,0.5045166015625,0.004756750073283911,0.48249495029449463,0.4672265648841858,-0.01864255778491497,0.4890536069869995,0.5141431093215942,-0.026596197858452797,0.4955520033836365,0.5183040499687195,-0.02805883064866066,0.5201370716094971,0.5019493103027344,0.005011818837374449,0.5142053365707397,0.46346515417099,-0.019634345546364784,0.5147603750228882,0.5222304463386536,-0.01949206180870533,0.5189394354820251,0.5170708298683167,-0.01105917152017355,0.5482292175292969,0.5064893960952759,-0.0008253215928561985,0.5443243980407715,0.4826679825782776,-0.02705937810242176,0.5394607186317444,0.5384041666984558,-0.017997583374381065,0.5431992411613464,0.5321092009544373,-0.003417758969590068,0.5770143270492554,0.5121558308601379,-0.008649460040032864,0.568459689617157,0.4987761974334717,-0.01919095776975155,0.5622527003288269,0.5363518595695496,-0.010040237568318844,0.5661028027534485,0.5367709398269653,0.0010429309913888574
right_click,0.5444881916046143,0.6478915810585022,-3.5017021104977175e-07,0.5072746276855469,0.6279281377792358,-0.021404597908258438,0.4777584671974182,0.5768183469772339,-0.029387924820184708,0.4742756485939026,0.5212500095367432,-0.03677389398217201,0.4938068687915802,0.4852614402770996,-0.03843909129500389,0.48269566893577576,0.5148279070854187,0.0008971057250164449,0.4715659022331238,0.47730568051338196,-0.025034695863723755,0.47857242822647095,0.5252308249473572,-0.03405839204788208,0.48592236638069153,0.5329897999763489,-0.03567042574286461,0.5112277865409851,0.5116151571273804,0.0014103386783972383,0.5034197568893433,0.4744908809661865,-0.02576988749206066,0.5055466294288635,0.5352212190628052,-0.025652199983596802,0.5108469724655151,0.533859133720398,-0.01645221933722496,0.5393508672714233,0.5161539316177368,-0.004481891170144081,0.5344104766845703,0.4935050308704376,-0.033165860921144485,0.5312238335609436,0.5509882569313049,-0.023298297077417374,0.5352555513381958,0.5477990508079529,-0.0072862314991652966,0.5686972737312317,0.5228001475334167,-0.012513017281889915,0.5591092705726624,0.5092085003852844,-0.024889297783374786,0.5540657043457031,0.5480039119720459,-0.015326703898608685,0.5575223565101624,0.5498372316360474,-0.003294233465567231
right_click,0.5176069140434265,0.6576268076896667,-3.4815582239389187e-07,0.47779199481010437,0.642689049243927,-0.017859311774373055,0.44254133105278015,0.5945996046066284,-0.022574156522750854,0.43846026062965393,0.5379889607429504,-0.027062375098466873,0.4576219916343689,0.504632830619812,-0.026473768055438995,0.4503037631511688,0.5316535234451294,0.003564288606867194,0.4378751516342163,0.4962402880191803,-0.018819136545062065,0.44491222500801086,0.5411506295204163,-0.026042871177196503,0.4519680142402649,0.5475769639015198,-0.02732519805431366,0.47842854261398315,0.5250908732414246,0.0027768611907958984,0.4699851870536804,0.4921029508113861,-0.02120106853544712,0.47336098551750183,0.5482574701309204,-0.020304476842284203,0.4781987965106964,0.5470423102378845,-0.011741332709789276,0.5061992406845093,0.5268369913101196,-0.003943490795791149,0.5015720129013062,0.5090618133544922,-0.029895147308707237,0.5000293850898743,0.5618958473205566,-0.020817041397094727,0.5020557641983032,0.5573428869247437,-0.006712279748171568,0.5360265374183655,0.5321612358093262,-0.012604615651071072,0.5278946757316589,0.5208385586738586,-0.02422267012298107,0.5240033864974976,0.5588998198509216,-0.01566498354077339,0.5260094404220581,0.5602144002914429,-0.005182004068046808
right_click,0.45918306708335876,0.6704047918319702,-3.786721833876072e-07,0.4143507182598114,0.6618672609329224,-0.0125298872590065,0.3742314577102661,0.6156672239303589,-0.016644205898046494,0.3675864636898041,0.5632776618003845,-0.02157660387456417,0.3829818665981293,0.5290274620056152,-0.023005640134215355,0.388336181640625,0.5464312434196472,0.0036410409957170486,0.36799192428588867,0.5232006907463074,-0.019923413172364235,0.37689149379730225,0.5679383873939514,-0.029709817841649055,0.38820528984069824,0.5777092576026917,-0.03263501450419426,0.415500670671463,0.5366166830062866,-0.0005231266259215772,0.39614808559417725,0.5122307538986206,-0.024848932400345802,0.40211400389671326,0.5674622058868408,-0.02521177940070629,0.41266006231307983,0.5719267129898071,-0.01777016744017601,0.44366052746772766,0.5355444550514221,-0.009804784320294857,0.4277195632457733,0.521750807762146,-0.03441378474235535,0.43046364188194275,0.5754904747009277,-0.023689817637205124,0.4374520778656006,0.5769919753074646,-0.009099380113184452,0.47448086738586426,0.5400742292404175,-0.020684141665697098,0.4555891454219818,0.5329715609550476,-0.03182026371359825,0.4551759660243988,0.574729859828949,-0.02127411589026451,0.461371511220932,0.5800708532333374,-0.009474609978497028
right_click,0.3802770972251892,0.6674709320068359,-4.1600949884923466e-07,0.33328744769096375,0.6721228361129761,-0.016146935522556305,0.2826051115989685,0.633928120136261,-0.021135402843356133,0.2611982524394989,0.5811854004859924,-0.026377152651548386,0.26511409878730774,0.5397701859474182,-0.027282435446977615,0.289511114358902,0.549744725227356,0.0015508177457377315,0.26377078890800476,0.5339809060096741,-0.02452344074845314,0.2816234827041626,0.5794669389724731,-0.03552212938666344,0.2952120006084442,0.5881421566009521,-0.03896288573741913,0.3161490261554718,0.5339083075523376,-0.0008455856586806476,0.2941630184650421,0.5286442041397095,-0.027263974770903587,0.31028515100479126,0.5830778479576111,-0.02786405012011528,0.32127249240875244,0.5822455883026123,-0.020947705954313278,0.34433093667030334,0.5278308391571045,-0.009175675921142101,0.3257909119129181,0.5292883515357971,-0.03577788174152374,0.33721959590911865,0.5826014280319214,-0.024792097508907318,0.34522101283073425,0.5804785490036011,-0.01028877217322588,0.37467309832572937,0.5269087553024292,-0.019548892974853516,0.35518649220466614,0.535427987575531,-0.03278277441859245,0.36143746972084045,0.5766451954841614,-0.02378980629146099,0.36957669258117676,0.5772842168807983,-0.012944222427904606
right_click,0.347807914018631,0.6910321712493896,-4.80331664221012e-07,0.2967921495437622,0.6904776096343994,-0.018590694293379784,0.2434472292661667,0.6515328884124756,-0.02772236429154873,0.22075098752975464,0.5991142988204956,-0.03763848543167114,0.23006963729858398,0.5511887073516846,-0.04121355712413788,0.24526646733283997,0.552630603313446,0.002456352347508073,0.21177929639816284,0.5483297109603882,-0.027668422088027,0.23365715146064758,0.6008297204971313,-0.03977639228105545,0.24780438840389252,0.6024510860443115,-0.044681791216135025,0.2721576988697052,0.5326249003410339,-0.0019571043085306883,0.24030913412570953,0.537484884262085,-0.034045130014419556,0.2649451792240143,0.60043865442276,-0.0331353060901165,0.2789114713668823,0.5905539989471436,-0.023706337437033653,0.30308863520622253,0.5260826349258423,-0.01351942215114832,0.27728524804115295,0.5465077757835388,-0.04464106634259224,0.2959974408149719,0.6066604852676392,-0.030607756227254868,0.30704939365386963,0.5924785733222961,-0.012976315803825855,0.33654534816741943,0.5275265574455261,-0.02787090837955475,0.3104764223098755,0.5557623505592346,-0.04341356083750725,0.3195839822292328,0.5962079167366028,-0.03468368574976921,0.3296430706977844,0.5846079587936401,-0.023646622896194458
right_click,0.3671681880950928,0.7036736607551575,-4.893975074082846e-07,0.3141440749168396,0.6998062133789062,-0.01537440624088049,0.2633606195449829,0.6611478924751282,-0.02291916310787201,0.24163058400154114,0.6147868037223816,-0.03167344257235527,0.25433680415153503,0.5746753811836243,-0.03451627120375633,0.27139008045196533,0.5572870373725891,0.004385495092719793,0.2376098334789276,0.5566637516021729,-0.023266037926077843,0.25801339745521545,0.6078535914421082,-0.03533368557691574,0.27263665199279785,0.6085386276245117,-0.04031761735677719,0.29787924885749817,0.5428138971328735,-0.000637682038359344,0.2666455805301666,0.5549259185791016,-0.029643883928656578,0.28703632950782776,0.612733781337738,-0.029040664434432983,0.30120593309402466,0.6043976545333862,-0.020799757912755013,0.32679077982902527,0.5403058528900146,-0.012098254635930061,0.2988070547580719,0.5602172613143921,-0.04031198471784592,0.31525918841362,0.6173216700553894,-0.026702802628278732,0.32857581973075867,0.6075593829154968,-0.010085225105285645,0.35820531845092773,0.5471829771995544,-0.026156559586524963,0.33083802461624146,0.5716827511787415,-0.040127355605363846,0.33910802006721497,0.6127142906188965,-0.030856145545840263,0.3512890934944153,0.6068845987319946,-0.019520841538906097
right_click,0.40290430188179016,0.7078739404678345,-4.862500304625428e-07,0.35522952675819397,0.7026332020759583,-0.011585935950279236,0.3081401586532593,0.6596639156341553,-0.016025545075535774,0.2939848303794861,0.6080500483512878,-0.021807359531521797,0.31015849113464355,0.5746837258338928,-0.023135829716920853,0.3201245665550232,0.5728722214698792,0.0045145535841584206,0.29229670763015747,0.5581547021865845,-0.02028762176632881,0.3029531240463257,0.6047412157058716,-0.030496954917907715,0.31456488370895386,0.6115494966506958,-0.03438303619623184,0.34746411442756653,0.5588982105255127,-0.0009221478248946369,0.32129862904548645,0.5518664717674255,-0.026807548478245735,0.3321930468082428,0.6088365912437439,-0.026194928213953972,0.3442844748497009,0.6070887446403503,-0.01823137328028679,0.37629300355911255,0.5563288331031799,-0.011809692718088627,0.3535482585430145,0.5640538334846497,-0.03694542497396469,0.36138081550598145,0.619342029094696,-0.025260431692004204,0.37100929021835327,0.6136839985847473,-0.010763374157249928,0.4073687195777893,0.5608928203582764,-0.024682428687810898,0.3832109868526459,0.5778748989105225,-0.0370100773870945,0.38601547479629517,0.6188982725143433,-0.02847439981997013,0.39476901292800903,0.6152431964874268,-0.018410416319966316
right_click,0.48125794529914856,0.6981843709945679,-4.129666706376156e-07,0.4393342435359955,0.683563768863678,-0.010653102770447731,0.40117883682250977,0.6374150514602661,-0.014900913462042809,0.3966365158557892,0.5861693024635315,-0.02058299072086811,0.4172421991825104,0.5544775724411011,-0.022433830425143242,0.41356968879699707,0.5700321197509766,0.004047197289764881,0.39443308115005493,0.5452232956886292,-0.018910929560661316,0.40218573808670044,0.5908920168876648,-0.027665873989462852,0.41227465867996216,0.5998523235321045,-0.03020140342414379,0.44154122471809387,0.5600852966308594,-0.0008151158690452576,0.42456406354904175,0.5401219725608826,-0.023765798658132553,0.4301220178604126,0.5958393216133118,-0.02257039025425911,0.4394629895687103,0.5976582765579224,-0.014685497619211674,0.4701322913169861,0.5592337250709534,-0.010662808082997799,0.45625537633895874,0.5510138273239136,-0.03324252739548683,0.4576980173587799,0.6048019528388977,-0.02146729826927185,0.46414971351623535,0.6049935221672058,-0.007024652324616909,0.5011461973190308,0.5640342831611633,-0.02219487354159355,0.4839097857475281,0.5619535446166992,-0.031473126262426376,0.48152950406074524,0.6021734476089478,-0.020910777151584625,0.4865891933441162,0.6059842109680176,-0.009660499170422554
right_click,0.5356354117393494,0.6990478038787842,-3.539186934631289e-07,0.4995805323123932,0.680176854133606,-0.0177747942507267,0.4689757823944092,0.6345235705375671,-0.025134067982435226,0.46505433320999146,0.5836830735206604,-0.032392796128988266,0.48552578687667847,0.5514277815818787,-0.03473491221666336,0.47402188181877136,0.5724856853485107,-0.0004172837652731687,0.4619379937648773,0.5410020351409912,-0.023605244234204292,0.4693237841129303,0.5858126282691956,-0.03103022836148739,0.4777078628540039,0.5902140140533447,-0.03250450640916824,0.5024330615997314,0.5675178170204163,-0.0019973963499069214,0.49434372782707214,0.53765469789505,-0.026369739323854446,0.49630579352378845,0.5944898724555969,-0.025103239342570305,0.5017732977867126,0.5917871594429016,-0.016552602872252464,0.530368983745575,0.5713916420936584,-0.00918666459619999,0.5255995392799377,0.5557864904403687,-0.03450838848948479,0.5216532945632935,0.6089757084846497,-0.02463231235742569,0.5249385237693787,0.6042754054069519,-0.010409418493509293,0.559514045715332,0.5793715119361877,-0.018319901078939438,0.5502749085426331,0.5707398056983948,-0.029166098684072495,0.5443719029426575,0.6077979207038879,-0.020139753818511963,0.5471006035804749,0.6092844605445862,-0.009560750797390938
right_click,0.5716284513473511,0.6753320693969727,-3.51392600350664e-07,0.5374815464019775,0.6450467109680176,-0.020631661638617516,0.5175221562385559,0.5897048115730286,-0.028022557497024536,0.5199787020683289,0.535983681678772,-0.0350370779633522,0.5432162880897522,0.5028899908065796,-0.03643227741122246,0.5332440137863159,0.5344405770301819,0.0038987144362181425,0.5261521339416504,0.49917709827423096,-0.020017921924591064,0.5249954462051392,0.5484547019004822,-0.027984049171209335,0.531591534614563,0.5528395175933838,-0.029809294268488884,0.5615680813789368,0.5376263856887817,0.004445707891136408,0.5552422404289246,0.5039281249046326,-0.021630844101309776,0.5475689768791199,0.5639329552650452,-0.02127072587609291,0.5543818473815918,0.5609265565872192,-0.012566834688186646,0.5875433683395386,0.5488616228103638,-0.0014527926687151194,0.582908034324646,0.5261871218681335,-0.029454313218593597,0.5715316534042358,0.5820804238319397,-0.019176587462425232,0.5779115557670593,0.5797920227050781,-0.0034521878696978092,0.6145394444465637,0.5626488924026489,-0.009481500834226608,0.6058226823806763,0.5468502640724182,-0.02178194187581539,0.5947266817092896,0.5834677815437317,-0.012523150071501732,0.5988644361495972,0.5869431495666504,-0.0010605893330648541
right_click,0.5784150958061218,0.5783474445343018,-3.174638720793155e-07,0.5426937937736511,0.548043429851532,-0.01493775937706232,0.5199687480926514,0.492012083530426,-0.019942987710237503,0.5224592685699463,0.43867990374565125,-0.025781087577342987,0.5422124862670898,0.4092141091823578,-0.027114693075418472,0.5365141034126282,0.43835240602493286,0.007399254012852907,0.5310606360435486,0.4003545343875885,-0.014920211397111416,0.5294616222381592,0.44525861740112305,-0.02245151624083519,0.5337810516357422,0.4549327492713928,-0.02339198999106884,0.563997209072113,0.4425596594810486,0.005587487015873194,0.5604449510574341,0.4060867428779602,-0.018095556646585464,0.5538817048072815,0.4612547755241394,-0.01795623078942299,0.5591176748275757,0.46282440423965454,-0.009580711834132671,0.5904034972190857,0.4536098837852478,-0.001847413252107799,0.5867822766304016,0.42920857667922974,-0.026996582746505737,0.5769495964050293,0.4801933765411377,-0.017349671572446823,0.5810980200767517,0.48011142015457153,-0.0025049569085240364,0.6176537871360779,0.4680047929286957,-0.010880962945520878,0.6094549894332886,0.4485284090042114,-0.021702831611037254,0.6005003452301025,0.48394080996513367,-0.011850707232952118,0.6042712926864624,0.48906001448631287,-8.247599907917902e-05
right_click,0.5546724200248718,0.5364226698875427,-3.431412949339574e-07,0.5160046219825745,0.5077283978462219,-0.01336955651640892,0.4915386140346527,0.4473906457424164,-0.01664903573691845,0.4953176975250244,0.3919741213321686,-0.021004511043429375,0.5167192220687866,0.3645520508289337,-0.020956698805093765,0.5102000832557678,0.391976535320282,0.008612669073045254,0.5020113587379456,0.35512226819992065,-0.012818307615816593,0.501682460308075,0.4004426598548889,-0.02020207606256008,0.5085080862045288,0.40953540802001953,-0.02163037844002247,0.5382692813873291,0.3937189280986786,0.005552778951823711,0.5324413776397705,0.3580784499645233,-0.01816735789179802,0.5253039002418518,0.4139082431793213,-0.017993973568081856,0.5312890410423279,0.4173162281513214,-0.00957055389881134,0.5646925568580627,0.4046388268470764,-0.0029925398994237185,0.5587965250015259,0.3819024860858917,-0.027946269139647484,0.5480393767356873,0.43513011932373047,-0.018156610429286957,0.5525538325309753,0.43615856766700745,-0.003357080277055502,0.5915935039520264,0.4205177426338196,-0.013168521225452423,0.5811662673950195,0.4063035249710083,-0.024067483842372894,0.5702443718910217,0.44305863976478577,-0.01467766985297203,0.5735796093940735,0.44735413789749146,-0.0033983923494815826
right_click,0.5180686116218567,0.5189262628555298,-3.892061499755073e-07,0.47726351022720337,0.4928911626338959,-0.014304868876934052,0.44879940152168274,0.43203917145729065,-0.018280943855643272,0.4500828683376312,0.3751900792121887,-0.023342585191130638,0.4729063808917999,0.34538742899894714,-0.02363269031047821,0.4706684947013855,0.373679518699646,0.007658633403480053,0.45742347836494446,0.33908331394195557,-0.015202677808701992,0.457552969455719,0.38712894916534424,-0.02301154099404812,0.46525293588638306,0.3960956037044525,-0.024514811113476753,0.4986147880554199,0.3746296465396881,0.00475416099652648,0.4866426885128021,0.34107857942581177,-0.01983669400215149,0.482268750667572,0.3995061218738556,-0.018783919513225555,0.4917130470275879,0.4015370309352875,-0.009620769880712032,0.52519690990448,0.38457435369491577,-0.003970571327954531,0.5134192109107971,0.362652987241745,-0.029193656519055367,0.5056770443916321,0.4168527126312256,-0.01769874058663845,0.5136052370071411,0.4170301854610443,-0.0018068839563056827,0.5526179671287537,0.3983888030052185,-0.01457919180393219,0.5369739532470703,0.383046954870224,-0.024929266422986984,0.5278445482254028,0.42055952548980713,-0.014386496506631374,0.5336543321609497,0.42484307289123535,-0.002381272381171584
